,r,t,fc
0,0.9000,32780.0,0.1
0,0.9000,32781.0,0.1
0,0.9000,32782.0,0.1
0,0.9000,32783.0,0.1
0,0.9000,32784.0,0.1
0,0.9000,32785.0,0.1
0,0.9000,32786.0,0.1
0,0.9000,32787.0,0.1
0,0.9000,32788.0,0.1
0,0.9000,32789.0,0.1
0,0.9000,32790.0,0.1
0,0.9000,32791.0,0.11
0,0.9000,32792.0,0.11
0,0.9000,32793.0,0.12
0,0.9000,32794.0,0.12
0,0.9000,32795.0,0.12
0,0.9000,32796.0,0.12
0,0.9000,32797.0,0.12
0,0.9000,32798.0,0.12
0,0.9000,32799.0,0.12
0,0.9000,32800.0,0.12
0,0.9000,32801.0,0.13
0,0.9000,32802.0,0.13
0,0.9000,32803.0,0.13
0,0.9000,32804.0,0.13
0,0.9000,32805.0,0.13
0,0.9000,32806.0,0.13
0,0.9000,32807.0,0.13
0,0.9000,32808.0,0.14
0,0.9000,32809.0,0.13
0,0.9000,32810.0,0.13
0,0.9000,32811.0,0.13
0,0.9000,32812.0,0.13
0,0.9000,32813.0,0.13
0,0.9000,32814.0,0.13
0,0.9000,32815.0,0.13
0,0.9000,32816.0,0.13
0,0.9000,32817.0,0.13
0,0.9000,32818.0,0.13
0,0.9000,32819.0,0.13
0,0.9000,32820.0,0.13
0,0.9000,32821.0,0.12
0,0.9000,32822.0,0.12
0,0.9000,32823.0,0.12
0,0.9000,32824.0,0.12
0,0.9000,32825.0,0.12
0,0.9000,32826.0,0.12
0,0.9000,32827.0,0.12
0,0.9000,32828.0,0.11
0,0.9000,32829.0,0.11
0,0.9000,32830.0,0.12
0,0.9000,32831.0,0.12
0,0.9000,32832.0,0.12
0,0.9000,32833.0,0.12
0,0.9000,32834.0,0.12
0,0.9000,32835.0,0.12
0,0.9000,32836.0,0.12
0,0.9000,32837.0,0.12
0,0.9000,32838.0,0.12
0,0.9000,32839.0,0.12
0,0.9000,32840.0,0.12
0,0.9000,32841.0,0.11
0,0.9000,32842.0,0.11
0,0.9000,32843.0,0.11
0,0.9000,32844.0,0.11
0,0.9000,32845.0,0.11
0,0.9000,32846.0,0.11
0,0.9000,32847.0,0.11
0,0.9000,32848.0,0.1
0,0.9000,32849.0,0.1
0,0.9000,32850.0,0.1
0,0.9000,32851.0,0.1
0,0.9000,32852.0,0.1
0,0.9000,32853.0,0.1
0,0.9000,32854.0,0.1
0,0.9000,32855.0,0.1
0,0.9000,32856.0,0.1
0,0.9000,32857.0,0.1
0,0.9000,32858.0,0.1
0,0.9000,32859.0,0.1
0,0.9000,32860.0,0.1
0,0.9000,32861.0,0.1
0,0.9000,32862.0,0.1
0,0.9000,32863.0,0.1
0,0.9000,32864.0,0.1
0,0.9000,32865.0,0.11
0,0.9000,32866.0,0.1
0,0.9000,32867.0,0.1
0,0.9000,32868.0,0.11
0,0.9000,32869.0,0.11
0,0.9000,32870.0,0.11
0,0.9000,32871.0,0.11
0,0.9000,32872.0,0.11
0,0.9000,32873.0,0.11
0,0.9000,32874.0,0.11
0,0.9000,32875.0,0.1
0,0.9000,32876.0,0.1
0,0.9000,32877.0,0.1
0,0.9000,32878.0,0.09
0,0.9000,32879.0,0.09
0,0.9000,32880.0,0.09
0,0.9000,32881.0,0.09
0,0.9000,32882.0,0.09
0,0.9000,32883.0,0.09
0,0.9000,32884.0,0.1
0,0.9000,32885.0,0.1
0,0.9000,32886.0,0.1
0,0.9000,32887.0,0.1
0,0.9000,32888.0,0.1
0,0.9000,32889.0,0.1
0,0.9000,32890.0,0.1
0,0.9000,32891.0,0.1
0,0.9000,32892.0,0.1
0,0.9000,32893.0,0.1
0,0.9000,32894.0,0.1
0,0.9000,32895.0,0.1
0,0.9000,32896.0,0.1
0,0.9000,32897.0,0.1
0,0.9000,32898.0,0.1
0,0.9000,32899.0,0.1
0,0.9000,32900.0,0.1
0,0.9000,32901.0,0.1
0,0.9000,32902.0,0.1
0,0.9000,32903.0,0.1
0,0.9000,32904.0,0.1
0,0.9000,32905.0,0.1
0,0.9000,32906.0,0.1
0,0.9000,32907.0,0.1
0,0.9000,32908.0,0.1
0,0.9000,32909.0,0.1
0,0.9000,32910.0,0.1
0,0.9000,32911.0,0.1
0,0.9000,32912.0,0.1
0,0.9000,32913.0,0.1
0,0.9000,32914.0,0.1
0,0.9000,32915.0,0.09
0,0.9000,32916.0,0.09
0,0.9000,32917.0,0.09
0,0.9000,32918.0,0.09
0,0.9000,32919.0,0.09
0,0.9000,32920.0,0.09
0,0.9000,32921.0,0.09
0,0.9000,32922.0,0.09
0,0.9000,32923.0,0.09
0,0.9000,32924.0,0.09
0,0.9000,32925.0,0.1
0,0.9000,32926.0,0.1
0,0.9000,32927.0,0.09
0,0.9000,32928.0,0.09
0,0.9000,32929.0,0.09
0,0.9000,32930.0,0.09
0,0.9000,32931.0,0.09
0,0.9000,32932.0,0.09
0,0.9000,32933.0,0.09
0,0.9000,32934.0,0.09
0,0.9000,32935.0,0.09
0,0.9000,32936.0,0.09
0,0.9000,32937.0,0.09
0,0.9000,32938.0,0.09
0,0.9000,32939.0,0.09
0,0.9000,32940.0,0.09
0,0.9000,32941.0,0.08
0,0.9000,32942.0,0.09
0,0.9000,32943.0,0.09
0,0.9000,32944.0,0.09
0,0.9000,32945.0,0.08
0,0.9000,32946.0,0.08
0,0.9000,32947.0,0.08
0,0.9000,32948.0,0.09
0,0.9000,32949.0,0.09
0,0.9000,32950.0,0.09
0,0.9000,32951.0,0.09
0,0.9000,32952.0,0.09
0,0.9000,32953.0,0.09
0,0.9000,32954.0,0.09
0,0.9000,32955.0,0.09
0,0.9000,32956.0,0.09
0,0.9000,32957.0,0.09
0,0.9000,32958.0,0.09
0,0.9000,32959.0,0.09
0,0.9000,32960.0,0.09
0,0.9000,32961.0,0.09
0,0.9000,32962.0,0.1
0,0.9000,32963.0,0.1
0,0.9000,32964.0,0.11
0,0.9000,32965.0,0.11
0,0.9000,32966.0,0.11
0,0.9000,32967.0,0.11
0,0.9000,32968.0,0.12
0,0.9000,32969.0,0.12
0,0.9000,32970.0,0.12
0,0.9000,32971.0,0.12
0,0.9000,32972.0,0.12
0,0.9000,32973.0,0.12
0,0.9000,32974.0,0.12
0,0.9000,32975.0,0.12
0,0.9000,32976.0,0.12
0,0.9000,32977.0,0.13
0,0.9000,32978.0,0.13
0,0.9000,32979.0,0.13
0,0.9000,32980.0,0.12
0,0.9000,32981.0,0.12
0,0.9000,32982.0,0.12
0,0.9000,32983.0,0.12
0,0.9000,32984.0,0.12
0,0.9000,32985.0,0.13
0,0.9000,32986.0,0.13
0,0.9000,32987.0,0.13
0,0.9000,32988.0,0.13
0,0.9000,32989.0,0.13
0,0.9000,32990.0,0.13
0,0.9000,32991.0,0.13
0,0.9000,32992.0,0.13
0,0.9000,32993.0,0.13
0,0.9000,32994.0,0.13
0,0.9000,32995.0,0.13
0,0.9000,32996.0,0.13
0,0.9000,32997.0,0.13
0,0.9000,32998.0,0.13
0,0.9000,32999.0,0.13
0,0.9000,33000.0,0.13
0,0.9000,33001.0,0.13
0,0.9000,33002.0,0.13
0,0.9000,33003.0,0.13
0,0.9000,33004.0,0.13
0,0.9000,33005.0,0.13
0,0.9000,33006.0,0.13
0,0.9000,33007.0,0.13
0,0.9000,33008.0,0.13
0,0.9000,33009.0,0.13
0,0.9000,33010.0,0.13
0,0.9000,33011.0,0.13
0,0.9000,33012.0,0.13
0,0.9000,33013.0,0.13
0,0.9000,33014.0,0.13
0,0.9000,33015.0,0.13
0,0.9000,33016.0,0.13
0,0.9000,33017.0,0.14
0,0.9000,33018.0,0.14
0,0.9000,33019.0,0.14
0,0.9000,33020.0,0.14
0,0.9000,33021.0,0.14
0,0.9000,33022.0,0.14
0,0.9000,33023.0,0.14
0,0.9000,33024.0,0.14
0,0.9000,33025.0,0.14
0,0.9000,33026.0,0.14
0,0.9000,33027.0,0.14
0,0.9000,33028.0,0.14
0,0.9000,33029.0,0.14
0,0.9000,33030.0,0.14
0,0.9000,33031.0,0.14
0,0.9000,33032.0,0.14
0,0.9000,33033.0,0.14
0,0.9000,33034.0,0.14
0,0.9000,33035.0,0.14
0,0.9000,33036.0,0.14
0,0.9000,33037.0,0.14
0,0.9000,33038.0,0.14
0,0.9000,33039.0,0.14
0,0.9000,33040.0,0.14
0,0.9000,33041.0,0.14
0,0.9000,33042.0,0.14
0,0.9000,33043.0,0.14
0,0.9000,33044.0,0.14
0,0.9000,33045.0,0.14
0,0.9000,33046.0,0.14
0,0.9000,33047.0,0.14
0,0.9000,33048.0,0.14
0,0.9000,33049.0,0.14
0,0.9000,33050.0,0.14
0,0.9000,33051.0,0.14
0,0.9000,33052.0,0.13
0,0.9000,33053.0,0.13
0,0.9000,33054.0,0.13
0,0.9000,33055.0,0.13
0,0.9000,33056.0,0.13
0,0.9000,33057.0,0.13
0,0.9000,33058.0,0.13
0,0.9000,33059.0,0.13
0,0.9000,33060.0,0.14
0,0.9000,33061.0,0.14
0,0.9000,33062.0,0.14
0,0.9000,33063.0,0.14
0,0.9000,33064.0,0.14
0,0.9000,33065.0,0.14
0,0.9000,33066.0,0.14
0,0.9000,33067.0,0.14
0,0.9000,33068.0,0.14
0,0.9000,33069.0,0.13
0,0.9000,33070.0,0.13
0,0.9000,33071.0,0.13
0,0.9000,33072.0,0.13
0,0.9000,33073.0,0.12
0,0.9000,33074.0,0.12
0,0.9000,33075.0,0.12
0,0.9000,33076.0,0.13
0,0.9000,33077.0,0.13
0,0.9000,33078.0,0.13
0,0.9000,33079.0,0.13
0,0.9000,33080.0,0.13
0,0.9000,33081.0,0.13
0,0.9000,33082.0,0.13
0,0.9000,33083.0,0.13
0,0.9000,33084.0,0.13
0,0.9000,33085.0,0.13
0,0.9000,33086.0,0.14
0,0.9000,33087.0,0.13
0,0.9000,33088.0,0.13
0,0.9000,33089.0,0.13
0,0.9000,33090.0,0.13
0,0.9000,33091.0,0.13
0,0.9000,33092.0,0.13
0,0.9000,33093.0,0.13
0,0.9000,33094.0,0.13
0,0.9000,33095.0,0.14
0,0.9000,33096.0,0.14
0,0.9000,33097.0,0.14
0,0.9000,33098.0,0.14
0,0.9000,33099.0,0.14
0,0.9000,33100.0,0.14
0,0.9000,33101.0,0.14
0,0.9000,33102.0,0.14
0,0.9000,33103.0,0.14
0,0.9000,33104.0,0.14
0,0.9000,33105.0,0.14
0,0.9000,33106.0,0.14
0,0.9000,33107.0,0.14
0,0.9000,33108.0,0.15
0,0.9000,33109.0,0.15
0,0.9000,33110.0,0.15
0,0.9000,33111.0,0.15
0,0.9000,33112.0,0.15
0,0.9000,33113.0,0.15
0,0.9000,33114.0,0.15
0,0.9000,33115.0,0.15
0,0.9000,33116.0,0.15
0,0.9000,33117.0,0.15
0,0.9000,33118.0,0.15
0,0.9000,33119.0,0.15
0,0.9000,33120.0,0.15
0,0.9000,33121.0,0.15
0,0.9000,33122.0,0.15
0,0.9000,33123.0,0.15
0,0.9000,33124.0,0.15
0,0.9000,33125.0,0.15
0,0.9000,33126.0,0.15
0,0.9000,33127.0,0.15
0,0.9000,33128.0,0.15
0,0.9000,33129.0,0.15
0,0.9000,33130.0,0.15
0,0.9000,33131.0,0.15
0,0.9000,33132.0,0.15
0,0.9000,33133.0,0.15
0,0.9000,33134.0,0.15
0,0.9000,33135.0,0.15
0,0.9000,33136.0,0.16
0,0.9000,33137.0,0.17
0,0.9000,33138.0,0.18
0,0.9000,33139.0,0.18
0,0.9000,33140.0,0.19
0,0.9000,33141.0,0.19
0,0.9000,33142.0,0.19
0,0.9000,33143.0,0.2
0,0.9000,33144.0,0.21
0,0.9000,33145.0,0.21
0,0.9000,33146.0,0.21
0,0.9000,33147.0,0.21
0,0.9000,33148.0,0.21
0,0.9000,33149.0,0.2
0,0.9000,33150.0,0.2
0,0.9000,33151.0,0.2
0,0.9000,33152.0,0.2
0,0.9000,33153.0,0.2
0,0.9000,33154.0,0.21
0,0.9000,33155.0,0.2
0,0.9000,33156.0,0.2
0,0.9000,33157.0,0.2
0,0.9000,33158.0,0.21
0,0.9000,33159.0,0.21
0,0.9000,33160.0,0.21
0,0.9000,33161.0,0.21
0,0.9000,33162.0,0.21
0,0.9000,33163.0,0.22
0,0.9000,33164.0,0.21
0,0.9000,33165.0,0.21
0,0.9000,33166.0,0.21
0,0.9000,33167.0,0.2
0,0.9000,33168.0,0.2
0,0.9000,33169.0,0.2
0,0.9000,33170.0,0.19
0,0.9000,33171.0,0.19
0,0.9000,33172.0,0.19
0,0.9000,33173.0,0.19
0,0.9000,33174.0,0.19
0,0.9000,33175.0,0.19
0,0.9000,33176.0,0.19
0,0.9000,33177.0,0.19
0,0.9000,33178.0,0.19
0,0.9000,33179.0,0.19
0,0.9000,33180.0,0.19
0,0.9000,33181.0,0.19
0,0.9000,33182.0,0.19
0,0.9000,33183.0,0.19
0,0.9000,33184.0,0.19
0,0.9000,33185.0,0.19
0,0.9000,33186.0,0.19
0,0.9000,33187.0,0.19
0,0.9000,33188.0,0.18
0,0.9000,33189.0,0.18
0,0.9000,33190.0,0.18
0,0.9000,33191.0,0.18
0,0.9000,33192.0,0.18
0,0.9000,33193.0,0.18
0,0.9000,33194.0,0.18
0,0.9000,33195.0,0.18
0,0.9000,33196.0,0.18
0,0.9000,33197.0,0.18
0,0.9000,33198.0,0.18
0,0.9000,33199.0,0.17
0,0.9000,33200.0,0.17
0,0.9000,33201.0,0.17
0,0.9000,33202.0,0.17
0,0.9000,33203.0,0.17
0,0.9000,33204.0,0.17
0,0.9000,33205.0,0.17
0,0.9000,33206.0,0.17
0,0.9000,33207.0,0.17
0,0.9000,33208.0,0.17
0,0.9000,33209.0,0.16
0,0.9000,33210.0,0.16
0,0.9000,33211.0,0.16
0,0.9000,33212.0,0.16
0,0.9000,33213.0,0.16
0,0.9000,33214.0,0.16
0,0.9000,33215.0,0.16
0,0.9000,33216.0,0.16
0,0.9000,33217.0,0.16
0,0.9000,33218.0,0.16
0,0.9000,33219.0,0.16
0,0.9000,33220.0,0.16
0,0.9000,33221.0,0.16
0,0.9000,33222.0,0.16
0,0.9000,33223.0,0.16
0,0.9000,33224.0,0.16
0,0.9000,33225.0,0.16
0,0.9000,33226.0,0.16
0,0.9000,33227.0,0.16
0,0.9000,33228.0,0.16
0,0.9000,33229.0,0.16
0,0.9000,33230.0,0.16
0,0.9000,33231.0,0.16
0,0.9000,33232.0,0.16
0,0.9000,33233.0,0.16
0,0.9000,33234.0,0.16
0,0.9000,33235.0,0.15
0,0.9000,33236.0,0.15
0,0.9000,33237.0,0.15
0,0.9000,33238.0,0.15
0,0.9000,33239.0,0.15
0,0.9000,33240.0,0.15
0,0.9000,33241.0,0.16
0,0.9000,33242.0,0.16
0,0.9000,33243.0,0.17
0,0.9000,33244.0,0.18
0,0.9000,33245.0,0.18
0,0.9000,33246.0,0.18
0,0.9000,33247.0,0.18
0,0.9000,33248.0,0.18
0,0.9000,33249.0,0.18
0,0.9000,33250.0,0.18
0,0.9000,33251.0,0.18
0,0.9000,33252.0,0.17
0,0.9000,33253.0,0.17
0,0.9000,33254.0,0.17
0,0.9000,33255.0,0.17
0,0.9000,33256.0,0.17
0,0.9000,33257.0,0.18
0,0.9000,33258.0,0.18
0,0.9000,33259.0,0.18
0,0.9000,33260.0,0.18
0,0.9000,33261.0,0.18
0,0.9000,33262.0,0.18
0,0.9000,33263.0,0.18
0,0.9000,33264.0,0.18
0,0.9000,33265.0,0.18
0,0.9000,33266.0,0.18
0,0.9000,33267.0,0.17
0,0.9000,33268.0,0.17
0,0.9000,33269.0,0.17
0,0.9000,33270.0,0.17
0,0.9000,33271.0,0.17
0,0.9000,33272.0,0.17
0,0.9000,33273.0,0.17
0,0.9000,33274.0,0.16
0,0.9000,33275.0,0.16
0,0.9000,33276.0,0.16
0,0.9000,33277.0,0.16
0,0.9000,33278.0,0.16
0,0.9000,33279.0,0.16
0,0.9000,33280.0,0.16
0,0.9000,33281.0,0.15
0,0.9000,33282.0,0.15
0,0.9000,33283.0,0.15
0,0.9000,33284.0,0.15
0,0.9000,33285.0,0.15
0,0.9000,33286.0,0.15
0,0.9000,33287.0,0.15
0,0.9000,33288.0,0.15
0,0.9000,33289.0,0.15
0,0.9000,33290.0,0.15
0,0.9000,33291.0,0.15
0,0.9000,33292.0,0.15
0,0.9000,33293.0,0.15
0,0.9000,33294.0,0.15
0,0.9000,33295.0,0.15
0,0.9000,33296.0,0.15
0,0.9000,33297.0,0.15
0,0.9000,33298.0,0.15
0,0.9000,33299.0,0.15
0,0.9000,33300.0,0.15
0,0.9000,33301.0,0.15
0,0.9000,33302.0,0.15
0,0.9000,33303.0,0.15
0,0.9000,33304.0,0.15
0,0.9000,33305.0,0.15
0,0.9000,33306.0,0.15
0,0.9000,33307.0,0.15
0,0.9000,33308.0,0.15
0,0.9000,33309.0,0.15
0,0.9000,33310.0,0.16
0,0.9000,33311.0,0.16
0,0.9000,33312.0,0.16
0,0.9000,33313.0,0.16
0,0.9000,33314.0,0.16
0,0.9000,33315.0,0.16
0,0.9000,33316.0,0.16
0,0.9000,33317.0,0.16
0,0.9000,33318.0,0.16
0,0.9000,33319.0,0.16
0,0.9000,33320.0,0.16
0,0.9000,33321.0,0.16
0,0.9000,33322.0,0.16
0,0.9000,33323.0,0.16
0,0.9000,33324.0,0.16
0,0.9000,33325.0,0.16
0,0.9000,33326.0,0.16
0,0.9000,33327.0,0.16
0,0.9000,33328.0,0.16
0,0.9000,33329.0,0.17
0,0.9000,33330.0,0.16
0,0.9000,33331.0,0.16
0,0.9000,33332.0,0.17
0,0.9000,33333.0,0.17
0,0.9000,33334.0,0.17
0,0.9000,33335.0,0.17
0,0.9000,33336.0,0.17
0,0.9000,33337.0,0.17
0,0.9000,33338.0,0.17
0,0.9000,33339.0,0.17
0,0.9000,33340.0,0.17
0,0.9000,33341.0,0.17
0,0.9000,33342.0,0.17
0,0.9000,33343.0,0.17
0,0.9000,33344.0,0.17
0,0.9000,33345.0,0.17
0,0.9000,33346.0,0.17
0,0.9000,33347.0,0.16
0,0.9000,33348.0,0.16
0,0.9000,33349.0,0.17
0,0.9000,33350.0,0.17
0,0.9000,33351.0,0.17
0,0.9000,33352.0,0.17
0,0.9000,33353.0,0.18
0,0.9000,33354.0,0.17
0,0.9000,33355.0,0.17
0,0.9000,33356.0,0.17
0,0.9000,33357.0,0.17
0,0.9000,33358.0,0.17
0,0.9000,33359.0,0.17
0,0.9000,33360.0,0.17
0,0.9000,33361.0,0.17
0,0.9000,33362.0,0.17
0,0.9000,33363.0,0.17
0,0.9000,33364.0,0.17
0,0.9000,33365.0,0.17
0,0.9000,33366.0,0.17
0,0.9000,33367.0,0.17
0,0.9000,33368.0,0.17
0,0.9000,33369.0,0.17
0,0.9000,33370.0,0.17
0,0.9000,33371.0,0.17
0,0.9000,33372.0,0.17
0,0.9000,33373.0,0.17
0,0.9000,33374.0,0.16
0,0.9000,33375.0,0.16
0,0.9000,33376.0,0.16
0,0.9000,33377.0,0.17
0,0.9000,33378.0,0.17
0,0.9000,33379.0,0.17
0,0.9000,33380.0,0.17
0,0.9000,33381.0,0.17
0,0.9000,33382.0,0.18
0,0.9000,33383.0,0.18
0,0.9000,33384.0,0.18
0,0.9000,33385.0,0.19
0,0.9000,33386.0,0.19
0,0.9000,33387.0,0.19
0,0.9000,33388.0,0.19
0,0.9000,33389.0,0.18
0,0.9000,33390.0,0.18
0,0.9000,33391.0,0.18
0,0.9000,33392.0,0.18
0,0.9000,33393.0,0.18
0,0.9000,33394.0,0.18
0,0.9000,33395.0,0.18
0,0.9000,33396.0,0.18
0,0.9000,33397.0,0.18
0,0.9000,33398.0,0.18
0,0.9000,33399.0,0.19
0,0.9000,33400.0,0.2
0,0.9000,33401.0,0.2
0,0.9000,33402.0,0.2
0,0.9000,33403.0,0.2
0,0.9000,33404.0,0.2
0,0.9000,33405.0,0.2
0,0.9000,33406.0,0.2
0,0.9000,33407.0,0.2
0,0.9000,33408.0,0.21
0,0.9000,33409.0,0.21
0,0.9000,33410.0,0.2
0,0.9000,33411.0,0.2
0,0.9000,33412.0,0.21
0,0.9000,33413.0,0.21
0,0.9000,33414.0,0.21
0,0.9000,33415.0,0.21
0,0.9000,33416.0,0.21
0,0.9000,33417.0,0.21
0,0.9000,33418.0,0.2
0,0.9000,33419.0,0.2
0,0.9000,33420.0,0.21
0,0.9000,33421.0,0.21
0,0.9000,33422.0,0.21
0,0.9000,33423.0,0.22
0,0.9000,33424.0,0.22
0,0.9000,33425.0,0.22
0,0.9000,33426.0,0.22
0,0.9000,33427.0,0.22
0,0.9000,33428.0,0.22
0,0.9000,33429.0,0.22
0,0.9000,33430.0,0.22
0,0.9000,33431.0,0.22
0,0.9000,33432.0,0.22
0,0.9000,33433.0,0.22
0,0.9000,33434.0,0.21
0,0.9000,33435.0,0.21
0,0.9000,33436.0,0.21
0,0.9000,33437.0,0.21
0,0.9000,33438.0,0.21
0,0.9000,33439.0,0.21
0,0.9000,33440.0,0.22
0,0.9000,33441.0,0.22
0,0.9000,33442.0,0.22
0,0.9000,33443.0,0.22
0,0.9000,33444.0,0.22
0,0.9000,33445.0,0.21
0,0.9000,33446.0,0.21
0,0.9000,33447.0,0.21
0,0.9000,33448.0,0.21
0,0.9000,33449.0,0.21
0,0.9000,33450.0,0.2
0,0.9000,33451.0,0.21
0,0.9000,33452.0,0.2
0,0.9000,33453.0,0.2
0,0.9000,33454.0,0.2
0,0.9000,33455.0,0.2
0,0.9000,33456.0,0.2
0,0.9000,33457.0,0.2
0,0.9000,33458.0,0.2
0,0.9000,33459.0,0.2
0,0.9000,33460.0,0.2
0,0.9000,33461.0,0.2
0,0.9000,33462.0,0.2
0,0.9000,33463.0,0.21
0,0.9000,33464.0,0.22
0,0.9000,33465.0,0.22
0,0.9000,33466.0,0.22
0,0.9000,33467.0,0.22
0,0.9000,33468.0,0.22
0,0.9000,33469.0,0.23
0,0.9000,33470.0,0.23
0,0.9000,33471.0,0.23
0,0.9000,33472.0,0.23
0,0.9000,33473.0,0.23
0,0.9000,33474.0,0.22
0,0.9000,33475.0,0.22
0,0.9000,33476.0,0.22
0,0.9000,33477.0,0.22
0,0.9000,33478.0,0.22
0,0.9000,33479.0,0.22
0,0.9000,33480.0,0.23
0,0.9000,33481.0,0.23
0,0.9000,33482.0,0.23
0,0.9000,33483.0,0.24
0,0.9000,33484.0,0.24
0,0.9000,33485.0,0.24
0,0.9000,33486.0,0.24
0,0.9000,33487.0,0.24
0,0.9000,33488.0,0.24
0,0.9000,33489.0,0.25
0,0.9000,33490.0,0.25
0,0.9000,33491.0,0.25
0,0.9000,33492.0,0.25
0,0.9000,33493.0,0.25
0,0.9000,33494.0,0.24
0,0.9000,33495.0,0.24
0,0.9000,33496.0,0.24
0,0.9000,33497.0,0.24
0,0.9000,33498.0,0.24
0,0.9000,33499.0,0.24
0,0.9000,33500.0,0.24
0,0.9000,33501.0,0.24
0,0.9000,33502.0,0.24
0,0.9000,33503.0,0.24
0,0.9000,33504.0,0.24
0,0.9000,33505.0,0.24
0,0.9000,33506.0,0.24
0,0.9000,33507.0,0.24
0,0.9000,33508.0,0.24
0,0.9000,33509.0,0.24
0,0.9000,33510.0,0.24
0,0.9000,33511.0,0.24
0,0.9000,33512.0,0.24
0,0.9000,33513.0,0.23
0,0.9000,33514.0,0.23
0,0.9000,33515.0,0.23
0,0.9000,33516.0,0.23
0,0.9000,33517.0,0.23
0,0.9000,33518.0,0.23
0,0.9000,33519.0,0.24
0,0.9000,33520.0,0.24
0,0.9000,33521.0,0.24
0,0.9000,33522.0,0.24
0,0.9000,33523.0,0.25
0,0.9000,33524.0,0.25
0,0.9000,33525.0,0.25
0,0.9000,33526.0,0.25
0,0.9000,33527.0,0.25
0,0.9000,33528.0,0.25
0,0.9000,33529.0,0.26
0,0.9000,33530.0,0.26
0,0.9000,33531.0,0.25
0,0.9000,33532.0,0.25
0,0.9000,33533.0,0.25
0,0.9000,33534.0,0.25
0,0.9000,33535.0,0.25
0,0.9000,33536.0,0.25
0,0.9000,33537.0,0.25
0,0.9000,33538.0,0.25
0,0.9000,33539.0,0.25
0,0.9000,33540.0,0.25
0,0.9000,33541.0,0.25
0,0.9000,33542.0,0.25
0,0.9000,33543.0,0.25
0,0.9000,33544.0,0.25
0,0.9000,33545.0,0.26
0,0.9000,33546.0,0.26
0,0.9000,33547.0,0.26
0,0.9000,33548.0,0.26
0,0.9000,33549.0,0.26
0,0.9000,33550.0,0.26
0,0.9000,33551.0,0.25
0,0.9000,33552.0,0.25
0,0.9000,33553.0,0.25
0,0.9000,33554.0,0.25
0,0.9000,33555.0,0.25
0,0.9000,33556.0,0.25
0,0.9000,33557.0,0.25
0,0.9000,33558.0,0.25
0,0.9000,33559.0,0.25
0,0.9000,33560.0,0.25
0,0.9000,33561.0,0.25
0,0.9000,33562.0,0.25
0,0.9000,33563.0,0.25
0,0.9000,33564.0,0.25
0,0.9000,33565.0,0.26
0,0.9000,33566.0,0.26
0,0.9000,33567.0,0.26
0,0.9000,33568.0,0.26
0,0.9000,33569.0,0.25
0,0.9000,33570.0,0.25
0,0.9000,33571.0,0.25
0,0.9000,33572.0,0.25
0,0.9000,33573.0,0.25
0,0.9000,33574.0,0.26
0,0.9000,33575.0,0.26
0,0.9000,33576.0,0.26
0,0.9000,33577.0,0.26
0,0.9000,33578.0,0.27
0,0.9000,33579.0,0.27
0,0.9000,33580.0,0.27
0,0.9000,33581.0,0.27
0,0.9000,33582.0,0.27
0,0.9000,33583.0,0.27
0,0.9000,33584.0,0.28
0,0.9000,33585.0,0.28
0,0.9000,33586.0,0.28
0,0.9000,33587.0,0.28
0,0.9000,33588.0,0.28
0,0.9000,33589.0,0.28
0,0.9000,33590.0,0.28
0,0.9000,33591.0,0.28
0,0.9000,33592.0,0.29
0,0.9000,33593.0,0.29
0,0.9000,33594.0,0.29
0,0.9000,33595.0,0.29
0,0.9000,33596.0,0.29
0,0.9000,33597.0,0.29
0,0.9000,33598.0,0.29
0,0.9000,33599.0,0.29
0,0.9000,33600.0,0.28
0,0.9000,33601.0,0.28
0,0.9000,33602.0,0.27
0,0.9000,33603.0,0.26
0,0.9000,33604.0,0.26
0,0.9000,33605.0,0.26
0,0.9000,33606.0,0.26
0,0.9000,33607.0,0.26
0,0.9000,33608.0,0.26
0,0.9000,33609.0,0.26
0,0.9000,33610.0,0.26
0,0.9000,33611.0,0.26
0,0.9000,33612.0,0.26
0,0.9000,33613.0,0.26
0,0.9000,33614.0,0.26
0,0.9000,33615.0,0.25
0,0.9000,33616.0,0.25
0,0.9000,33617.0,0.25
0,0.9000,33618.0,0.25
0,0.9000,33619.0,0.25
0,0.9000,33620.0,0.25
0,0.9000,33621.0,0.25
0,0.9000,33622.0,0.25
0,0.9000,33623.0,0.25
0,0.9000,33624.0,0.25
0,0.9000,33625.0,0.25
0,0.9000,33626.0,0.25
0,0.9000,33627.0,0.25
0,0.9000,33628.0,0.25
0,0.9000,33629.0,0.25
0,0.9000,33630.0,0.25
0,0.9000,33631.0,0.24
0,0.9000,33632.0,0.24
0,0.9000,33633.0,0.24
0,0.9000,33634.0,0.24
0,0.9000,33635.0,0.24
0,0.9000,33636.0,0.24
0,0.9000,33637.0,0.24
0,0.9000,33638.0,0.25
0,0.9000,33639.0,0.25
0,0.9000,33640.0,0.24
0,0.9000,33641.0,0.24
0,0.9000,33642.0,0.24
0,0.9000,33643.0,0.24
0,0.9000,33644.0,0.24
0,0.9000,33645.0,0.24
0,0.9000,33646.0,0.24
0,0.9000,33647.0,0.24
0,0.9000,33648.0,0.23
0,0.9000,33649.0,0.23
0,0.9000,33650.0,0.23
0,0.9000,33651.0,0.23
0,0.9000,33652.0,0.24
0,0.9000,33653.0,0.24
